,img_url,caption,n_likes_1000,n_comments,age
79,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/95901982_254545468929166_4691512236750178762_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=mlXpS2N7neYAX-TtO9i&edm=APU89FABAAAA&ccb=7-4&oh=81d605800e90b8a9588b176d5cb38570&oe=61588715&_nc_sid=86f79a,"We keep moving.⁣
So when our time comes, we will be ready.⁣
#hometeam",36k,203,1 year ago
80,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/94567619_167240854590167_2365109420865602487_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qazp0a8S2q0AX9klYIN&edm=APU89FABAAAA&ccb=7-4&oh=a7ec6e9b4bc64dcc278a2a18b659a294&oe=6158353A&_nc_sid=86f79a,"While the world waits… let’s remember, now is the time to keep moving, to pull together, to share skills, positivity and hope. We are the #hometeam.⁣
⁣
We will get through this together, and when that time comes, we will be ready.⁣",47k,439,1 year ago
81,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/92831735_231331721304362_5403999461197175917_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nY8TX6dsC4AAX_yJt4A&edm=APU89FABAAAA&ccb=7-4&oh=3d777b187f20fc5dea70f8934b3ee2b1&oe=61584DB8&_nc_sid=86f79a,"Wondering how you can turn an idea in your head into something others can understand? ✍️​⁣
​⁣
This weeks Creator U Class is led by adidas Running Creative Director Sam Handy (@SamHandy), who gives insider tips on how to do just that and more.​⁣
​⁣
👀 Set aside just 9 minutes of your day and take Sams class now via our link in bio or by visiting YouTube.com/adidas",30k,325,1 year ago
82,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/94333824_326232018352444_1165828432845610430_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=t4oN8mj7kokAX_c-xNu&edm=APU89FABAAAA&ccb=7-4&oh=76c4f83f7885422a5e683fc1c6ce155b&oe=61583A05&_nc_sid=86f79a,"Watch as @juju officially welcomes @tuamaann_ to #teamadidas. ​⁣
​⁣
#hometeam",25k,226,1 year ago
83,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/93351095_2623966484546850_3834576669650465273_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5plWS4p9YeAAX8J_njy&edm=APU89FABAAAA&ccb=7-4&oh=ca7fe9607d6387ec9d95764a1656ea87&oe=6158B182&_nc_sid=86f79a,"Looking for inside access to the creative minds from across the adidas collective? ​⁣
​⁣
Welcome to Creator U, a new YouTube series that will serve up inspo and insight for the #hometeam every Friday.​⁣
​⁣
First up, we have GM of YEEZY, Jon Wexler (@wex) sharing his take on collaborations, inspiration and his career. Hit our link in bio or head to youtube.com/adidas to watch the full episode.​⁣
​⁣
Class is now in session.",29k,259,1 year ago
84,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/93343295_218728906231587_3728210599186545043_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=LRZEk2O_D2IAX8scLwp&edm=APU89FABAAAA&ccb=7-4&oh=828df914e0181f3580afb1b2b8c4499e&oe=6158351C&_nc_sid=86f79a,"Today. Tomorrow. Together. ​⁣⁣⁣
Heres to the #hometeam: ⁣@leomessi, @stefanostsitsipas98, @damianlillard, @thejudge44, @erikotinhac, @artekk_11, @brookeclimbs, @femedeirostt,@ogata.yoshiyuki, @angustaavao, @marijevhunenstijn and @pamelaforster ⁣
💪⚽🧗‍♀🤳🏋️🧘‍♀️🏡",37k,208,1 year ago
85,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/93342445_848207832321975_9154522376188029256_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=3uqnvDRGF1AAX_HB7Dq&edm=APU89FABAAAA&ccb=7-4&oh=ef580c2512f388dec80115f532226c21&oe=6158277D&_nc_sid=86f79a,"“The handles, the creativity, you’ve got all that.”⠀
⠀
Join @fchwpo and @tmac213 in The Huddle as they discuss their passion for basketball, keeping each other inspired and how they’re staying in the game from home.⠀
⠀
#hometeam",26k,191,1 year ago
86,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/92222223_536278433953071_1996987880465575796_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=jlI2ylClVvQAX8XW7eW&edm=APU89FABAAAA&ccb=7-4&oh=38b6c193e9d5390e81f040ea9c9a0f44&oe=615DF4BC&_nc_sid=86f79a,"First we collaborated with @carbon to reimagine high-performance footwear. ⁣
⁣
Now, using the same material co-created for our 4D midsoles, we’ve teamed up to produce 3D-printed face shields to support our healthcare heroes.⁣
⁣
Thank you to the many people who are working hard to get us through this. When we come together, we are at our best. #hometeam",115k,822,1 year ago
87,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/91526728_331366921154626_2916954333911411932_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=xR-Kv0BLz3MAX8ma_Df&edm=APU89FABAAAA&ccb=7-4&oh=958f2b74990dad9039715378781dfecb&oe=615D1C1D&_nc_sid=86f79a,"“A creative space isn’t only a physical space, it’s also a mental one.”​⁣
​⁣
Swipe to see more of adidas MakerLab Creator Eric Weiss (@ricwise) in his own creative space. #hometeam​",58k,365,1 year ago
88,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/91666709_631936577657766_1456718977211509180_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=-YwKVAbwlu4AX_qRWU_&edm=APU89FABAAAA&ccb=7-4&oh=bcc21cf5f7339f801eb83ea765016aec&oe=615DB776&_nc_sid=86f79a,"Break the tape on your own backyard marathon.​⁣
​⁣
@adidasRunners Captain Lee Ryan reimagined what it meant to run a marathon as he ran up and down and up and down his garden - 1,406.666 times to be exact - until he hit 26.2. ​⁣
​⁣
Follow @leemryan to see what he does next. #hometeam",62k,408,1 year ago
89,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/91210120_780464362478028_3824701047659527516_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-5qET95Ds3oAX9MvAYZ&edm=APU89FABAAAA&ccb=7-4&oh=149b4df1502616978d7194c3085fa61d&oe=6158BDFC&_nc_sid=86f79a,"@Nojo18 is making this a starting line for something new as he plays for the #hometeam. ⁣
⁣
Let’s work together and get creative. Join in now at our link in bio or by visiting adidas.com/hometeam",30k,1274,1 year ago
90,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/91201911_882801205466656_5000838682940716931_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-28ReiaJYFkAX9yEz5m&edm=APU89FABAAAA&ccb=7-4&oh=f4ad90392ac816d45cab07aa665d9d03&oe=6158715F&_nc_sid=86f79a,"@Ninja continues streaming, making content and spending time with his own #hometeam.​⁣
​⁣
Looking to have some fun and get creative at home? Sign up now at link in bio or head to adidas.com/hometeam",34k,292,1 year ago
91,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/90877845_794945677694562_5564493130043797258_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ESmsLiuV80kAX9lT4Tm&edm=APU89FABAAAA&ccb=7-4&oh=358ffdc3315f88f38a6b4b18209a14d5&oe=6158BDBE&_nc_sid=86f79a,"@MikaelaShiffrin is finding new ways to stay busy these days. 🎸🤸‍♀🧘‍♀​⁣
​⁣
If youre looking for ways to stay creative and fit, sign up to join the #hometeam at our link in bio or by heading to adidas.com/hometeam​",31k,144,1 year ago
92,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/90961009_634305857349813_3644813826182734765_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=q0nyTOUDq6sAX_tSG--&edm=APU89FABAAAA&ccb=7-4&oh=b763d5ee2f82ee4edad93de59cf420bc&oe=615830DA&_nc_sid=86f79a,"🏈 Quarterback @PatrickMahomes is passing the time with his #hometeam.​⁣
​⁣
Let’s all connect through our upcoming virtual events. Get notified now at our link in bio or by visiting adidas.com/hometeam",33k,114,1 year ago
93,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/91116601_215878392810161_586078522180393000_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2oMPUTh0TOsAX9vKB1e&edm=APU89FABAAAA&ccb=7-4&oh=fa308f981d10a337e7d4d34dc120a5ab&oe=6158B059&_nc_sid=86f79a,"@Anitta is taking it day by day with a new routine: wake up - workout - repeat. 💪​⁣⁣
​⁣⁣
Our virtual events are here to help the #hometeam keep our hearts, minds and bodies healthy. ​⁣⁣
⁣
Sign up now at our link in bio or visit adidas.com/hometeam",35k,519,1 year ago
94,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/90657579_616455012538296_7283713884323141915_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=z15TeNNOuLQAX8nFE1k&edm=APU89FABAAAA&ccb=7-4&oh=437a03a436c2a02f7f5624c3d6c9cab0&oe=6158862B&_nc_sid=86f79a,"@PaulPogba brings the game home. ⁣#hometeam ​⁣⁣
⁣
Our upcoming virtual events will help us connect with what we love. ⁣Get notified at our link in bio or by visiting adidas.com/hometeam",37k,134,1 year ago
95,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/90864110_904296400041250_1142946007898403916_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=pNMnpgYVpdUAX9H-jRb&edm=APU89FABAAAA&ccb=7-4&oh=3593f6cde2b3f528e772476d87f47572&oe=61586312&_nc_sid=86f79a,"Notecards, pen, cardboard, thoughts 👉 new movie? @JonahHill​⁣
​⁣
It’s time to create, move and have fun. We’re here with the #hometeam to do just that. ​⁣
​⁣
Get notified to join our upcoming virtual events by signing up now at our link in bio or by visiting adidas.com/hometeam",38k,174,1 year ago
96,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/90424872_201634287767453_998799328433147920_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Cl_3sTl8-AQAX88bYb1&edm=APU89FABAAAA&ccb=7-4&oh=3cd6104a0c50629465a2911337fe628a&oe=615C1898&_nc_sid=86f79a,"We know we don’t have all the answers. But one thing is certain – together is how we’ll get through this. ⁣
⁣
Swipe through to hear from some of the adidas family. #hometeam",80k,458,1 year ago
97,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/90094717_702448180494296_7621640948695421280_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ujlkbKS2vPQAX8ugJ9p&edm=APU89FABAAAA&ccb=7-4&oh=88790a3641e0995e0eea6217fe7a7e6e&oe=615C6170&_nc_sid=86f79a,"To all our athletes, teammates and friends across the world.",210k,1084,1 year ago
98,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/89594517_543956352893072_956189985613953952_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=l4XWpsUpDD4AX_jPki2&edm=APU89FABAAAA&ccb=7-4&oh=8d25e7d577bb5cac2393930f4e924422&oe=6158462A&_nc_sid=86f79a,"We don’t just want a world with more women founders, we need it. ⁣
⁣
This belief led us to partner with iFundWomen to put our resources behind entrepreneurs who are helping to define a new and more inclusive future for the sports industry - but it doesn’t stop there.⁣
⁣
Between now and March 31st, more women can submit their industry-changing ideas and apply to join the program to receive financial support and expert business coaching. Learn more at ifundwomen.com/adidas​",36k,234,1 year ago
99,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/87342745_214918086361719_8689480073729081482_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=CVRE_7EJvv0AX9iwG_x&edm=APU89FABAAAA&ccb=7-4&oh=fdf1fa67a91dc3997213c50508558d83&oe=615892F3&_nc_sid=86f79a,"He isn’t running to be faster than anybody else. He’s running to feel free.

#FasterThan by @300poundsandrunning 
See more at adidas.com/running",64k,380,1 year ago
100,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/84632790_1243561859173431_6390382918462076601_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=-RyHbCWL-4wAX-Bsg-c&edm=APU89FABAAAA&ccb=7-4&oh=7a2db6a29bf7028fb5a98a6809c1b8e4&oe=615C38F7&_nc_sid=86f79a,"Empowering Chicago to power Chicago.⁣
⁣
Creating a lasting impact is a shared responsibility and it starts with the next generation. Our roster of gamechangers came together under one team in Chicago to improve access to career resources and inspire hundreds of #adidasLegacy program youth. ⁣
⁣
For every superstar changing the game, theres a community behind them that made it possible. #ChangeIsATeamSport⁣",205k,477,1 year ago
101,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/84451885_227106704976936_8847011570080775627_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=no78--ICl18AX9UVIe4&edm=APU89FABAAAA&ccb=7-4&oh=6c22a12a1ddeb6682cb9ab8a3c03047e&oe=615C9892&_nc_sid=86f79a,"1.8 million recycled plastic bottles-turned-field. If this sounds like the future of football, that’s because it is.⁣
⁣
We believe that improving ocean health is a must for future generations. In an effort to educate and empower the youth to take action, we partnered with @umiamirsmas to explore the harm of plastic waste in the oceans and @parley.tv to unveil the first sustainable football field at South Florida’s Miami Edison High School. ⁣
⁣
This wouldn’t have been possible without the thousands of hours and hundreds of people that came together to help shape the community. #ChangeIsATeamSport",82k,293,1 year ago
102,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/83208226_255553902080726_5903264317407801055_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=j1CxcU8Y03kAX8Q3ITU&edm=APU89FABAAAA&ccb=7-4&oh=d4b848ff610e4827d786c5fbca40002e&oe=61582640&_nc_sid=86f79a,"@patrickmahomes 
Born to change the game.⁣⁣
Born to be a champion. ⁣⁣
That’s Mahomie. 🏆⁣",175k,920,1 year ago
103,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/83237485_219856632378590_3930035323121646009_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=9Hwy_wVBAxwAX9cmI6m&edm=APU89FABAAAA&ccb=7-4&oh=bcbeb1c11d4765d423a50970b5a5fdff&oe=61586F46&_nc_sid=86f79a,🗣 @PatrickMahomes was born to change the game. But don’t take it from us.. 👆,52k,178,1 year ago
104,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/81958993_168626837743494_2015574379670548005_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ag-FlKhHUMUAX8QAvRm&edm=APU89FABAAAA&ccb=7-4&oh=8b20dee4fce8d5fd9daae69b65c5ec16&oe=615C2AF8&_nc_sid=86f79a,"The adidas family’s hearts are with the families, friends and all those affected by today’s tragedy. Kobe was a true legend that inspired others beyond the boundaries of the game. He will be greatly missed.⁣ ⁣

Mamba forever.",860k,1661,1 year ago
105,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/81556493_2562868110614791_6242093372565186453_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=jPAhryTrMvQAX_rxvZK&edm=APU89FABAAAA&ccb=7-4&oh=ee964e109067d8482d0ecf1ca1fd696a&oe=6158AE98&_nc_sid=86f79a,"Change can’t happen alone.⁣⁣⁣
🔈 Sound on ⁣⁣⁣
⁣⁣
Directed by @JonahHill⁣⁣
#adidasSUPERSTAR #ChangeIsATeamSport",90k,2841,1 year ago
106,https://instagram.flwo4-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/82625265_1104623733219438_6590931881932365754_n.jpg?_nc_ht=instagram.flwo4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=vbelyA-2HkoAX9M_J_j&edm=APU89FABAAAA&ccb=7-4&oh=da402ec3cee6cece863fa47e45eb9434&oe=615D105E&_nc_sid=86f79a,"adidas x IVY PARK, available at adidas.com/ivypark January 17 midday PST, in-store January 18. #adidasxIVYPARK",154k,1098,1 year ago
107,https://instagram.flwo4-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/79732272_2182724898703467_1327054555018759968_n.jpg?_nc_ht=instagram.flwo4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=RJUrU5MKGH4AX8hJ3U6&edm=APU89FABAAAA&ccb=7-4&oh=ac4412263c0c3684af57bddcc7c69dba&oe=61586FD1&_nc_sid=86f79a,adidas x IVY PARK. January 18. adidas.com/ivypark. #adidasxIVYPARK,84k,1042,1 year ago
108,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/79482166_156179032374907_3588530434220833388_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=MuBiJyK5TpEAX_Cepnj&edm=APU89FABAAAA&ccb=7-4&oh=988458aa4fcc2612a5c5ae3d6691c8e8&oe=615C387C&_nc_sid=86f79a,"No coincidences. No mistakes. Only preparation.​⁣
​⁣
For those who take the time to pursue their passion, this one’s for you. ​⁣Grab Ninjas “TIME IN” #NiteJogger December 31st in store or online at adidas.com/ninja",332k,3095,1 year ago
109,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/74649514_553950922069609_6621752821027605151_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=MN1qOZ9ElDsAX--du04&edm=APU89FABAAAA&ccb=7-4&oh=85c70acfa1e18660b683877e4cc2bf90&oe=615CCA8E&_nc_sid=86f79a,"Unlike any other. ⁣⁣
⁣⁣
@leomessi becomes the first player in history to win 6 Ballon dOr awards, and hes not done yet.⁣⁣
⁣⁣
🏆🏆🏆🏆🏆🏆⁣⁣
⁣⁣
#HereToCreate",212k,1192,1 year ago
110,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/74375058_734194157089345_852986882424054986_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=EOHPnQa7YtwAX_UFDWn&edm=APU89FABAAAA&ccb=7-4&oh=e8ad2971df09693f63d4d43405015c5c&oe=615830C8&_nc_sid=86f79a,"Do you copy?⁣
⁣
... #ULTRABOOST 20 lands December 6th on adidas.com 🚀",84k,1563,1 year ago
111,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/73475356_284536095756908_8952090025428901005_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ofW-EbxcQ_UAX9GxUxq&edm=APU89FABAAAA&ccb=7-4&oh=37bd693bdc0cf9abd0aff134b573b6ba&oe=615825E6&_nc_sid=86f79a,"A duo, made in Italy. @Prada for adidas Limited Edition. Available December 4th at adidas.com/prada. #Pradaforadidas",98k,914,1 year ago
112,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/77305655_431903824163921_8949815584272957773_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=0nENQZdHW3UAX8Y4PPT&edm=APU89FABAAAA&ccb=7-4&oh=1953b67c35a0eb1504c2bfb2456317fa&oe=615C3CAD&_nc_sid=86f79a,"“As a runner, you typically have a few pairs of shoes you’re rotating through. You may need a different shoe for long runs, another shoe for speed. We might run through a pair in a month and a half. So ideally, you’d have different types that meet different needs, but each pair would be recyclable. A shoe like this could mean that I’m not chucking 10 pairs of shoes in landfill every year.” ⁣
⁣
Founder of @GirlsRunNYC, @JessieZapo is one of 200 [FUTURECRAFT.LOOP] beta-testers. She gave heaps of feedback on GEN 1 and returned it to us.  We remade it into Jessie’s GEN 2. Zero performance lost. Zero plastic waste. One step closer on our journey to end plastic waste.⁣
⁣
[FUTURECRAFT.LOOP] Made to be remade. ⁣
⁣
#FUTURECRAFT LOOP
#adidasRunners",83k,250,1 year ago
113,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/74698411_498854730720003_7629879319789651494_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=nqiMczU1etQAX-utM2w&edm=APU89FABAAAA&ccb=7-4&oh=8259de075e7990d31ef47d1b3c2807d8&oe=615DF96E&_nc_sid=86f79a,"“Just 5 to 10 years ago, if you owned more than 20 pairs of shoes you were whack. You had a problem. Then it was normal to own 20, then 50, then 100 plus. We have to change our thinking to the opposite. Let’s give back the shoes instead of keeping them in the closet. I think we’re still quite far off from that sort of thinking being widely accepted, but the shift will happen fast if the whole industry backs into it.” ⁣
⁣
GEN 1 beta-tester and founder of @StapleDesign, @JeffStaple lives for releases. We heard his thoughts on [FUTURECRAFT.LOOP] and ideas on the future of the footwear industry. He gave back his GEN 1 and we remade it into his GEN 2. Zero plastic waste and one step closer to a culture of less. ⁣
⁣
[FUTURECRAFT.LOOP] Made to be remade.⁣
⁣
#FUTURECRAFT LOOP",72k,221,1 year ago
114,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/72776424_429742421048653_8446584720157558228_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=MQo8Ju1tu4UAX954zRQ&edm=APU89FABAAAA&ccb=7-4&oh=6e34fa776f4d70b15dbf061dd3e93928&oe=615D9C45&_nc_sid=86f79a,"“When I first heard about [FUTURECRAFT.LOOP] I was skeptical. There’s a lot of greenwashing around, and I like to dig deeper. GEN 1 is 100% recyclable and although there’s no waste created, GEN 2 still means adding virgin plastic into the stream, which isn’t going to work in the long run. My question is - at what stage do we reach 1:1 recyclability? That being said, I do think it’s really important that big companies invest in this kind of innovation. This generation of the shoe might not offer the complete solution yet, but it could get us there. I have my fingers crossed for the future.” ⁣
⁣
[FUTURECRAFT.LOOP] GEN 1 beta-tester @SophieHellyer is a surfer, writer and environmentalist. She gave her critique when she handed back her GEN 1 for regeneration into GEN 2. We thank her for holding us to account on every step of our journey to eliminating virgin plastic and ending plastic waste. ⁣
⁣
[FUTURECRAFT.LOOP] Made to be remade. ⁣
⁣
#FUTURECRAFT LOOP",78k,151,1 year ago
115,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/71736285_2326309424345977_2090303145276856536_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5wR5xF07sEYAX8Nt3hC&edm=APU89FABAAAA&ccb=7-4&oh=ceafe1aa799dc0c50181418d7bc36edb&oe=61586624&_nc_sid=86f79a,"We launched its beta test in April with a 100% recyclable running shoe. Now we’re at a critical point in the journey. For the first time, the return of a shoe is more important than getting it...​⁣
⁣
[FUTURECRAFT.LOOP] Made to be remade. ⁣
⁣
#FUTURECRAFT LOOP",73k,695,1 year ago
116,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/72198997_820975368343343_975925137690036798_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=cmzFQTLCSe4AX8hVXn0&edm=APU89FABAAAA&ccb=7-4&oh=a5fcf5165678ce360f8c92272eb7943d&oe=615D0E42&_nc_sid=86f79a,"This is just the beginning. [FUTURECRAFT.LOOP] Gen 2 is proof of progress for our first ever 100% recyclable, high-performance running shoe. Bringing us one step closer to a circular future and a world without plastic waste.⁣
⁣
[FUTURECRAFT.LOOP] Made to be remade. ⁣
⁣
#FUTURECRAFT LOOP",130k,667,1 year ago
117,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/72903068_428078781208921_2652551368409453372_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=SqrqTNbLrjYAX_SK1QH&edm=APU89FABAAAA&ccb=7-4&oh=4a0341fa76afcd56709068d7d9d952f0&oe=615DDC6C&_nc_sid=86f79a,"There’s nothing more powerful than believing in yourself.⁣
⁣
At age 6, Stefanos Tsitsipas started taking tennis lessons. By 17, he became world junior number one. Now, at just 21 years old, he is living out his dream winning the biggest title of his career. #HereToCreate",157k,239,1 year ago
118,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/72919940_160877565119299_6604377244555474393_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=WqAlSV1cFD4AX976ssA&edm=APU89FABAAAA&ccb=7-4&oh=36f75a28dcb05b53ffe2b5d1c5ce504f&oe=615D015B&_nc_sid=86f79a,"Seattle dreamed together, @soundersfc delivered.
2019 MLS Cup Champions. #HereToCreate

Photo by @bystith",87k,352,1 year ago
119,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/71679207_653820908474928_8123442401728472922_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=twA50_xb7NsAX-EwyMP&edm=APU89FABAAAA&ccb=7-4&oh=d9c1196e3c9aba8f138a4205ba7fd697&oe=61587C87&_nc_sid=86f79a,"When sport meets Silicon Valley the future begins. Years of athlete data digitally awaken.​⁣ Light and oxygen chisel lattice from liquid.​⁣ And a uniquely perfect midsole is born.​⁣ 3D printed to change the game.​⁣
​⁣
#ALPHAEDGE #ADIDAS4D",113k,247,1 year ago
120,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/71072220_203194127351889_7786667937039468028_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BGctR2yxMJsAX_Ed1JM&edm=APU89FABAAAA&ccb=7-4&oh=71f7bbabef9b55f8569b47906aa0fc9a&oe=615C7EC2&_nc_sid=86f79a,"#Pradaforadidas ⁣⁣@Prada. Coming soon. ⁣⁣
⁣⁣adidas.com/Prada",124k,846,1 year ago
121,https://scontent-hel3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/72584106_915326562186466_4527272022097096462_n.jpg?_nc_ht=scontent-hel3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6AdLylIO0TYAX_xp0FL&edm=APU89FABAAAA&ccb=7-4&oh=a22ac7a410f48b862bb412af8d06a8ac&oe=61587860&_nc_sid=86f79a,"The race to space begins now. 🚀 ​
For our first chapter with @iss_casis, head to @adidasRunning to learn more. #adidasISSNationalLab",47k,179,1 year ago
